1,2,5432,1,87,1,0.1188527522912218,0.011494252873563218
2,3,5432,3,87,3,0.11681394156500836,0.034482758620689655
3,4,5432,6,87,4,0.11571018994507484,0.04597701149425287
4,5,5432,10,87,4,0.1374590013931765,0.04597701149425287
5,6,5432,15,87,4,0.10919097913431927,0.04597701149425287
6,7,5432,21,87,4,0.12153739809006818,0.04597701149425287
7,8,5432,28,87,4,0.1041797021141841,0.04597701149425287
8,9,5432,36,87,8,0.1458645050803453,0.09195402298850575
9,10,5432,45,87,13,0.22533819946513772,0.14942528735632185
10,11,5432,55,87,16,0.2020056152517984,0.1839080459770115
11,13,5432,66,87,17,0.23010119064084233,0.19540229885057472
12,15,5432,79,87,18,0.2280438392454796,0.20689655172413793
13,17,5432,94,87,19,0.2335943247115901,0.21839080459770116
14,19,5432,111,87,19,0.23001303923650845,0.21839080459770116
15,21,5432,130,87,20,0.2285508146078107,0.22988505747126436
16,24,5432,151,87,21,0.23534253201605554,0.2413793103448276
17,27,5432,175,87,21,0.23570351984944726,0.2413793103448276
18,30,5432,202,87,21,0.2367639601430858,0.2413793103448276
19,33,5432,232,87,21,0.23791962637272035,0.2413793103448276
20,37,5432,265,87,27,0.23939818662822704,0.3103448275862069
21,41,5432,302,87,32,0.27542148724597093,0.367816091954023
22,46,5432,343,87,34,0.2861936136273177,0.39080459770114945
23,51,5432,389,87,35,0.29906927905985514,0.40229885057471265
24,57,5432,440,87,35,0.29662032617412853,0.40229885057471265
25,63,5432,497,87,36,0.2943339251729062,0.41379310344827586
26,70,5432,560,87,38,0.2996589030192421,0.4367816091954023
27,77,5432,630,87,38,0.2921723172816029,0.4367816091954023
28,85,5432,707,87,38,0.2934777258457792,0.4367816091954023
29,94,5432,792,87,40,0.29333426681499114,0.45977011494252873
30,104,5432,886,87,41,0.28857949249110176,0.47126436781609193
31,115,5432,990,87,43,0.2926336873483432,0.4942528735632184
32,127,5432,1105,87,45,0.3177953684504956,0.5172413793103449
33,140,5432,1232,87,47,0.3149070534409096,0.5402298850574713
34,154,5432,1372,87,47,0.3170032830746183,0.5402298850574713
35,170,5432,1526,87,57,0.3129168473249165,0.6551724137931034
36,187,5432,1696,87,64,0.35154221695412285,0.735632183908046
37,206,5432,1883,87,75,0.35647325676882874,0.8620689655172413
38,227,5432,2089,87,76,0.3675189103196225,0.8735632183908046
39,250,5432,2316,87,77,0.3703216703985198,0.8850574712643678
40,275,5432,2566,87,80,0.3701489267875798,0.9195402298850575
41,303,5432,2841,87,84,0.35840090223478466,0.9655172413793104
42,334,5432,3144,87,84,0.35938458943081425,0.9655172413793104
43,368,5432,3478,87,84,0.35892015622283396,0.9655172413793104
44,405,5432,3846,87,84,0.35789008327625227,0.9655172413793104
45,446,5432,4251,87,85,0.35680676478969725,0.9770114942528736
46,491,5432,4697,87,86,0.3547729230248752,0.9885057471264368
47,541,5432,5188,87,87,0.357631681389408,1.0
