1,2,5432,1,87,1,0.1375621527322422,0.011494252873563218
2,3,5432,3,87,3,0.13830018945103226,0.034482758620689655
3,4,5432,6,87,4,0.1221509751799615,0.04597701149425287
4,5,5432,10,87,5,0.1581992348796014,0.05747126436781609
5,6,5432,15,87,6,0.14593665244204426,0.06896551724137931
6,7,5432,21,87,10,0.16190372294944647,0.11494252873563218
7,8,5432,28,87,10,0.16509642391608217,0.11494252873563218
8,9,5432,36,87,11,0.17140804917429706,0.12643678160919541
9,10,5432,45,87,11,0.1727929066501019,0.12643678160919541
10,11,5432,55,87,11,0.17468703300855573,0.12643678160919541
11,13,5432,66,87,14,0.18264524527401774,0.16091954022988506
12,15,5432,79,87,18,0.22006783865160365,0.20689655172413793
13,17,5432,94,87,22,0.2465357371257105,0.25287356321839083
14,19,5432,111,87,22,0.24838606416504436,0.25287356321839083
15,21,5432,130,87,22,0.24381082185365155,0.25287356321839083
16,24,5432,151,87,23,0.24933740895741416,0.26436781609195403
17,27,5432,175,87,26,0.2535767272792325,0.2988505747126437
18,30,5432,202,87,29,0.27143378131512425,0.3333333333333333
19,33,5432,232,87,34,0.28168268069513536,0.39080459770114945
20,37,5432,265,87,34,0.29579572711102314,0.39080459770114945
21,41,5432,302,87,34,0.2984109029472776,0.39080459770114945
22,46,5432,343,87,34,0.3002093247388206,0.39080459770114945
23,51,5432,389,87,34,0.2982279200016301,0.39080459770114945
24,57,5432,440,87,34,0.2968336775505424,0.39080459770114945
25,63,5432,497,87,37,0.29798472278010013,0.42528735632183906
26,70,5432,560,87,37,0.31071858998168883,0.42528735632183906
27,77,5432,630,87,37,0.30882648901699844,0.42528735632183906
28,85,5432,707,87,38,0.3058800108965195,0.4367816091954023
29,94,5432,792,87,41,0.3054867017681567,0.47126436781609193
30,104,5432,886,87,42,0.30495476301379293,0.4827586206896552
31,115,5432,990,87,43,0.30744305998732635,0.4942528735632184
32,127,5432,1105,87,51,0.3136031021193723,0.5862068965517241
33,140,5432,1232,87,60,0.3485979834578757,0.6896551724137931
34,154,5432,1372,87,68,0.37742096874333736,0.7816091954022989
35,170,5432,1526,87,68,0.39042497602136655,0.7816091954022989
36,187,5432,1696,87,71,0.3884375402210473,0.8160919540229885
37,206,5432,1883,87,72,0.3823660547181742,0.8275862068965517
38,227,5432,2089,87,76,0.37649564743886765,0.8735632183908046
39,250,5432,2316,87,77,0.3814731291250761,0.8850574712643678
40,275,5432,2566,87,77,0.3795151409063514,0.8850574712643678
41,303,5432,2841,87,80,0.380936434457772,0.9195402298850575
42,334,5432,3144,87,82,0.3729444701828837,0.9425287356321839
43,368,5432,3478,87,82,0.3657807832504723,0.9425287356321839
44,405,5432,3846,87,84,0.3654321729054223,0.9655172413793104
45,446,5432,4251,87,84,0.3629968472914631,0.9655172413793104
46,491,5432,4697,87,85,0.36376399778876156,0.9770114942528736
47,541,5432,5188,87,87,0.35923466267127613,1.0
