1,2,2353,1,53,0,0.02955876607099197,0.0
2,3,2353,3,53,1,0.031028244130258332,0.018867924528301886
3,4,2353,6,53,1,0.03129805778377911,0.018867924528301886
4,5,2353,10,53,1,0.03964228561858265,0.018867924528301886
5,6,2353,15,53,1,0.03909059905822906,0.018867924528301886
6,7,2353,21,53,1,0.038426489489387636,0.018867924528301886
7,8,2353,28,53,1,0.038723418022551276,0.018867924528301886
8,9,2353,36,53,1,0.039011977904696876,0.018867924528301886
9,10,2353,45,53,1,0.03900570837823939,0.018867924528301886
10,11,2353,55,53,1,0.038819285615635496,0.018867924528301886
11,13,2353,66,53,1,0.03949979695376221,0.018867924528301886
12,15,2353,79,53,1,0.03892520870472854,0.018867924528301886
13,17,2353,94,53,2,0.03863948808212593,0.03773584905660377
14,19,2353,111,53,2,0.034324423136224344,0.03773584905660377
15,21,2353,130,53,3,0.03268465296644845,0.05660377358490566
16,24,2353,151,53,3,0.03790783413420337,0.05660377358490566
17,27,2353,175,53,4,0.03705612140715118,0.07547169811320754
18,30,2353,202,53,4,0.042930065366225914,0.07547169811320754
19,33,2353,232,53,4,0.042409117223901435,0.07547169811320754
20,37,2353,265,53,5,0.04177167915551671,0.09433962264150944
21,41,2353,302,53,9,0.07109031129398155,0.16981132075471697
22,46,2353,343,53,11,0.11399587628497296,0.20754716981132076
23,51,2353,389,53,15,0.11037993941725137,0.2830188679245283
24,57,2353,440,53,18,0.1349554965477793,0.33962264150943394
25,63,2353,497,53,22,0.1498205109531415,0.41509433962264153
26,70,2353,560,53,27,0.17235300143265295,0.5094339622641509
27,77,2353,630,53,32,0.20431830239196183,0.6037735849056604
28,85,2353,707,53,37,0.2317630970825061,0.6981132075471698
29,94,2353,792,53,43,0.25970208182796123,0.8113207547169812
30,104,2353,886,53,46,0.24890437124506842,0.8679245283018868
31,115,2353,990,53,47,0.2295202496454433,0.8867924528301887
32,127,2353,1105,53,47,0.22903365462836264,0.8867924528301887
33,140,2353,1232,53,47,0.2260471748383585,0.8867924528301887
34,154,2353,1372,53,48,0.22814943838173485,0.9056603773584906
35,170,2353,1526,53,49,0.237811842169369,0.9245283018867925
36,187,2353,1696,53,50,0.234027235886788,0.9433962264150944
37,206,2353,1883,53,50,0.23362954022150012,0.9433962264150944
38,227,2353,2089,53,52,0.23368923253514767,0.9811320754716981
39,250,2353,2316,53,52,0.24305748493537616,0.9811320754716981
40,275,2353,2353,53,53,0.24311501175214123,1.0
