1,2,6091,1,23,1,0.09085329331354715,0.043478260869565216
2,3,6091,3,23,2,0.09056383589787748,0.08695652173913043
3,4,6091,6,23,2,0.09066034638852175,0.08695652173913043
4,5,6091,10,23,2,0.0909550820276663,0.08695652173913043
5,6,6091,15,23,2,0.0912299819240911,0.08695652173913043
6,7,6091,21,23,2,0.09115137873612404,0.08695652173913043
7,8,6091,28,23,2,0.0910156292027554,0.08695652173913043
8,9,6091,36,23,2,0.09044383348511603,0.08695652173913043
9,10,6091,45,23,2,0.09089957809805525,0.08695652173913043
10,11,6091,55,23,2,0.09084562070596355,0.08695652173913043
11,13,6091,66,23,2,0.09071670685137702,0.08695652173913043
12,15,6091,79,23,2,0.09086583282152179,0.08695652173913043
13,17,6091,94,23,2,0.09069373401826851,0.08695652173913043
14,19,6091,111,23,2,0.09088994759951423,0.08695652173913043
15,21,6091,130,23,2,0.09076184965954913,0.08695652173913043
16,24,6091,151,23,2,0.09074452610723817,0.08695652173913043
17,27,6091,175,23,2,0.09070386890483013,0.08695652173913043
18,30,6091,202,23,2,0.09074835312208283,0.08695652173913043
19,33,6091,232,23,2,0.0907406340576651,0.08695652173913043
20,37,6091,265,23,2,0.09068181836134266,0.08695652173913043
21,41,6091,302,23,2,0.09069690745769095,0.08695652173913043
22,46,6091,343,23,2,0.0905891345596566,0.08695652173913043
23,51,6091,389,23,2,0.09063595488781692,0.08695652173913043
24,57,6091,440,23,2,0.09068595838178017,0.08695652173913043
25,63,6091,497,23,2,0.0906645699414906,0.08695652173913043
26,70,6091,560,23,2,0.09070513726604934,0.08695652173913043
27,77,6091,630,23,2,0.09066286011453882,0.08695652173913043
28,85,6091,707,23,3,0.09067723753163973,0.13043478260869565
29,94,6091,792,23,4,0.11094504677320938,0.17391304347826086
30,104,6091,886,23,4,0.1276524011948009,0.17391304347826086
31,115,6091,990,23,5,0.12759880313990699,0.21739130434782608
32,127,6091,1105,23,8,0.17485010637890563,0.34782608695652173
33,140,6091,1232,23,10,0.3058382498639909,0.43478260869565216
34,154,6091,1372,23,11,0.32152898630432747,0.4782608695652174
35,170,6091,1526,23,12,0.32744399929763546,0.5217391304347826
36,187,6091,1696,23,12,0.34619872220325193,0.5217391304347826
37,206,6091,1883,23,15,0.34692417366700073,0.6521739130434783
38,227,6091,2089,23,15,0.3233512307558857,0.6521739130434783
39,250,6091,2316,23,16,0.32008533866922123,0.6956521739130435
40,275,6091,2566,23,16,0.3187749349905416,0.6956521739130435
41,303,6091,2841,23,16,0.31937905964237157,0.6956521739130435
42,334,6091,3144,23,16,0.31928258886180494,0.6956521739130435
43,368,6091,3478,23,16,0.31926506599816173,0.6956521739130435
44,405,6091,3846,23,16,0.3192954731905769,0.6956521739130435
45,446,6091,4251,23,16,0.31964807806488127,0.6956521739130435
46,491,6091,4697,23,16,0.31961705001544927,0.6956521739130435
47,541,6091,5188,23,17,0.31961631846566296,0.7391304347826086
48,596,6091,5729,23,23,0.3006959851583004,1.0
