1,2,6091,1,23,0,0.009528474535803175,0.0
2,3,6091,3,23,0,0.006635074649805507,0.0
3,4,6091,6,23,0,0.008267790653705092,0.0
4,5,6091,10,23,0,0.005641711732085379,0.0
5,6,6091,15,23,0,0.005806984589569704,0.0
6,7,6091,21,23,0,0.005884119153871553,0.0
7,8,6091,28,23,0,0.005278579814193943,0.0
8,9,6091,36,23,0,0.005806995479579675,0.0
9,10,6091,45,23,0,0.007226878181496002,0.0
10,11,6091,55,23,0,0.005036471047796025,0.0
11,13,6091,66,23,0,0.005333217282492302,0.0
12,15,6091,79,23,0,0.005422386578299689,0.0
13,17,6091,94,23,0,0.004896568893819865,0.0
14,19,6091,111,23,0,0.006520210698365604,0.0
15,21,6091,130,23,0,0.006133596512926069,0.0
16,24,6091,151,23,0,0.00665454509507562,0.0
17,27,6091,175,23,0,0.006637343961244174,0.0
18,30,6091,202,23,1,0.006873445454942839,0.043478260869565216
19,33,6091,232,23,3,0.053779887411738905,0.13043478260869565
20,37,6091,265,23,5,0.12746462382665558,0.21739130434782608
21,41,6091,302,23,6,0.19856921584021534,0.2608695652173913
22,46,6091,343,23,6,0.20383555193895472,0.2608695652173913
23,51,6091,389,23,6,0.20446584770038545,0.2608695652173913
24,57,6091,440,23,6,0.20471831451576547,0.2608695652173913
25,63,6091,497,23,6,0.2037278298985901,0.2608695652173913
26,70,6091,560,23,6,0.2053273205328584,0.2608695652173913
27,77,6091,630,23,7,0.20351307658463777,0.30434782608695654
28,85,6091,707,23,8,0.2305693181583697,0.34782608695652173
29,94,6091,792,23,8,0.25044751192996595,0.34782608695652173
30,104,6091,886,23,9,0.24509382437956082,0.391304347826087
31,115,6091,990,23,9,0.2579206917671159,0.391304347826087
32,127,6091,1105,23,10,0.2547379297149998,0.43478260869565216
33,140,6091,1232,23,11,0.2514423851777365,0.4782608695652174
34,154,6091,1372,23,12,0.26039010506335064,0.5217391304347826
35,170,6091,1526,23,13,0.2743979809116671,0.5652173913043478
36,187,6091,1696,23,13,0.276925259481474,0.5652173913043478
37,206,6091,1883,23,13,0.27669709018671074,0.5652173913043478
38,227,6091,2089,23,13,0.27654953946499344,0.5652173913043478
39,250,6091,2316,23,15,0.2628626722618973,0.6521739130434783
40,275,6091,2566,23,15,0.22669601279815535,0.6521739130434783
41,303,6091,2841,23,15,0.23130691627799116,0.6521739130434783
42,334,6091,3144,23,16,0.23385424148267556,0.6956521739130435
43,368,6091,3478,23,16,0.23418337291371638,0.6956521739130435
44,405,6091,3846,23,17,0.235364223282397,0.7391304347826086
45,446,6091,4251,23,17,0.22715565320633213,0.7391304347826086
46,491,6091,4697,23,21,0.2267393295578586,0.9130434782608695
47,541,6091,5188,23,23,0.21735717356419948,1.0
