1,2,6091,1,23,0,0.007266292284042315,0.0
2,3,6091,3,23,0,0.005468885714993453,0.0
3,4,6091,6,23,0,0.005446403719322609,0.0
4,5,6091,10,23,1,0.051036282761984846,0.043478260869565216
5,6,6091,15,23,1,0.004477598209584498,0.043478260869565216
6,7,6091,21,23,1,0.005634770434015368,0.043478260869565216
7,8,6091,28,23,1,0.0075223564770522415,0.043478260869565216
8,9,6091,36,23,1,0.006107051055275651,0.043478260869565216
9,10,6091,45,23,1,0.005303255441171066,0.043478260869565216
10,11,6091,55,23,1,0.004303891516371689,0.043478260869565216
11,13,6091,66,23,1,0.007172865465366854,0.043478260869565216
12,15,6091,79,23,1,0.004799088069199069,0.043478260869565216
13,17,6091,94,23,1,0.007033687405246757,0.043478260869565216
14,19,6091,111,23,1,0.006789728092006437,0.043478260869565216
15,21,6091,130,23,1,0.015748788629573032,0.043478260869565216
16,24,6091,151,23,1,0.01061273633189554,0.043478260869565216
17,27,6091,175,23,1,0.004858936601932845,0.043478260869565216
18,30,6091,202,23,1,0.04715788657526006,0.043478260869565216
19,33,6091,232,23,1,0.016454927306987492,0.043478260869565216
20,37,6091,265,23,1,0.006679443240946911,0.043478260869565216
21,41,6091,302,23,1,0.012122180903672522,0.043478260869565216
22,46,6091,343,23,2,0.01664312431363984,0.08695652173913043
23,51,6091,389,23,4,0.019155725871226815,0.17391304347826086
24,57,6091,440,23,5,0.11284192490775742,0.21739130434782608
25,63,6091,497,23,6,0.13346061018297498,0.2608695652173913
26,70,6091,560,23,6,0.1686679124097486,0.2608695652173913
27,77,6091,630,23,6,0.12836908641342004,0.2608695652173913
28,85,6091,707,23,6,0.09882460918637055,0.2608695652173913
29,94,6091,792,23,6,0.0953950790157647,0.2608695652173913
30,104,6091,886,23,6,0.105043857944999,0.2608695652173913
31,115,6091,990,23,7,0.08948647194439888,0.30434782608695654
32,127,6091,1105,23,7,0.09213966324045669,0.30434782608695654
33,140,6091,1232,23,7,0.08767894056619649,0.30434782608695654
34,154,6091,1372,23,7,0.08788332924150927,0.30434782608695654
35,170,6091,1526,23,7,0.09015660396482698,0.30434782608695654
36,187,6091,1696,23,7,0.08985687696732164,0.30434782608695654
37,206,6091,1883,23,9,0.09027357686153312,0.391304347826087
38,227,6091,2089,23,9,0.1659458816436077,0.391304347826087
39,250,6091,2316,23,11,0.15416161795398445,0.4782608695652174
40,275,6091,2566,23,12,0.11081351274046432,0.5217391304347826
41,303,6091,2841,23,12,0.10394850121414005,0.5217391304347826
42,334,6091,3144,23,19,0.10884203045923795,0.8260869565217391
43,368,6091,3478,23,19,0.09552081827687771,0.8260869565217391
44,405,6091,3846,23,19,0.0925717708572194,0.8260869565217391
45,446,6091,4251,23,19,0.09142630122689475,0.8260869565217391
46,491,6091,4697,23,21,0.09100968977521325,0.9130434782608695
47,541,6091,5188,23,23,0.09002761282023207,1.0
