1,2,2353,1,53,1,0.043552488047937814,0.018867924528301886
2,3,2353,3,53,1,0.04225379354791179,0.018867924528301886
3,4,2353,6,53,1,0.04437283695825261,0.018867924528301886
4,5,2353,10,53,1,0.047410934906493826,0.018867924528301886
5,6,2353,15,53,1,0.04485446857171295,0.018867924528301886
6,7,2353,21,53,1,0.047230016368805354,0.018867924528301886
7,8,2353,28,53,1,0.04476968444146223,0.018867924528301886
8,9,2353,36,53,1,0.04701036845265855,0.018867924528301886
9,10,2353,45,53,1,0.047865419791006183,0.018867924528301886
10,11,2353,55,53,1,0.04855758057502328,0.018867924528301886
11,13,2353,66,53,1,0.04817245582974773,0.018867924528301886
12,15,2353,79,53,1,0.045591799369285764,0.018867924528301886
13,17,2353,94,53,2,0.04494489415569264,0.03773584905660377
14,19,2353,111,53,3,0.049832226604900914,0.05660377358490566
15,21,2353,130,53,3,0.05320843430717446,0.05660377358490566
16,24,2353,151,53,3,0.05268849086764164,0.05660377358490566
17,27,2353,175,53,4,0.05170739615091476,0.07547169811320754
18,30,2353,202,53,5,0.06311601073162768,0.09433962264150944
19,33,2353,232,53,6,0.07838149643052073,0.11320754716981132
20,37,2353,265,53,8,0.1060840636179906,0.1509433962264151
21,41,2353,302,53,8,0.10672045266138781,0.1509433962264151
22,46,2353,343,53,12,0.11163322039026628,0.22641509433962265
23,51,2353,389,53,14,0.14756301704230732,0.2641509433962264
24,57,2353,440,53,17,0.13451645471619136,0.32075471698113206
25,63,2353,497,53,19,0.13942391258485937,0.3584905660377358
26,70,2353,560,53,22,0.17108309294367624,0.41509433962264153
27,77,2353,630,53,26,0.17087040399549075,0.49056603773584906
28,85,2353,707,53,29,0.19791934022033886,0.5471698113207547
29,94,2353,792,53,41,0.2044341192797713,0.7735849056603774
30,104,2353,886,53,46,0.23168895024104866,0.8679245283018868
31,115,2353,990,53,47,0.24563562525784363,0.8867924528301887
32,127,2353,1105,53,48,0.24159598975563704,0.9056603773584906
33,140,2353,1232,53,48,0.2399961717852107,0.9056603773584906
34,154,2353,1372,53,48,0.2397001154766187,0.9056603773584906
35,170,2353,1526,53,49,0.2413854401670859,0.9245283018867925
36,187,2353,1696,53,50,0.2314249599028466,0.9433962264150944
37,206,2353,1883,53,50,0.2296634971982407,0.9433962264150944
38,227,2353,2089,53,52,0.2293391509478247,0.9811320754716981
39,250,2353,2316,53,52,0.22728122157483846,0.9811320754716981
40,275,2353,2353,53,53,0.22714515853311387,1.0
