1,2,2353,1,53,0,0.028463351296623578,0.0
2,3,2353,3,53,0,0.031064270848230956,0.0
3,4,2353,6,53,0,0.03356673038768643,0.0
4,5,2353,10,53,1,0.04355993958341427,0.018867924528301886
5,6,2353,15,53,1,0.03520315933343994,0.018867924528301886
6,7,2353,21,53,2,0.05867619002406168,0.03773584905660377
7,8,2353,28,53,2,0.051459988314392836,0.03773584905660377
8,9,2353,36,53,2,0.06003699372441831,0.03773584905660377
9,10,2353,45,53,2,0.05010266036169323,0.03773584905660377
10,11,2353,55,53,2,0.04891940049315496,0.03773584905660377
11,13,2353,66,53,2,0.06565403522580983,0.03773584905660377
12,15,2353,79,53,2,0.05414327076030971,0.03773584905660377
13,17,2353,94,53,3,0.07313889385152064,0.05660377358490566
14,19,2353,111,53,3,0.058648165308033365,0.05660377358490566
15,21,2353,130,53,4,0.06530210855807997,0.07547169811320754
16,24,2353,151,53,5,0.06794265880268331,0.09433962264150944
17,27,2353,175,53,6,0.05839314161299553,0.11320754716981132
18,30,2353,202,53,6,0.06580418633335715,0.11320754716981132
19,33,2353,232,53,7,0.06299128384018722,0.1320754716981132
20,37,2353,265,53,10,0.07188328569332066,0.18867924528301888
21,41,2353,302,53,12,0.11811356198268767,0.22641509433962265
22,46,2353,343,53,18,0.18093869959863937,0.33962264150943394
23,51,2353,389,53,23,0.17278478618931561,0.4339622641509434
24,57,2353,440,53,26,0.21102230774500758,0.49056603773584906
25,63,2353,497,53,30,0.20812861322391094,0.5660377358490566
26,70,2353,560,53,32,0.2252660210184734,0.6037735849056604
27,77,2353,630,53,34,0.21632768078241332,0.6415094339622641
28,85,2353,707,53,35,0.22804069147839115,0.660377358490566
29,94,2353,792,53,40,0.23032420443958287,0.7547169811320755
30,104,2353,886,53,44,0.25676467518123974,0.8301886792452831
31,115,2353,990,53,45,0.2397328658569673,0.8490566037735849
32,127,2353,1105,53,48,0.24498080490854526,0.9056603773584906
33,140,2353,1232,53,48,0.25643240976081066,0.9056603773584906
34,154,2353,1372,53,48,0.2589483621205167,0.9056603773584906
35,170,2353,1526,53,49,0.257757363482641,0.9245283018867925
36,187,2353,1696,53,49,0.24763650457021616,0.9245283018867925
37,206,2353,1883,53,51,0.2501968394489811,0.9622641509433962
38,227,2353,2089,53,52,0.23895109134175696,0.9811320754716981
39,250,2353,2316,53,52,0.24133115470418878,0.9811320754716981
40,275,2353,2353,53,53,0.24171341120518738,1.0
