1,2,5432,1,87,1,0.10938015959771866,0.011494252873563218
2,3,5432,3,87,3,0.120836427649609,0.034482758620689655
3,4,5432,6,87,4,0.11183146829404245,0.04597701149425287
4,5,5432,10,87,5,0.14025997936467252,0.05747126436781609
5,6,5432,15,87,6,0.12940783845987328,0.06896551724137931
6,7,5432,21,87,6,0.12260143913456364,0.06896551724137931
7,8,5432,28,87,6,0.1153681280102808,0.06896551724137931
8,9,5432,36,87,6,0.11297359841855426,0.06896551724137931
9,10,5432,45,87,9,0.12263316654452526,0.10344827586206896
10,11,5432,55,87,10,0.13444604026439103,0.11494252873563218
11,13,5432,66,87,10,0.14207621327304404,0.11494252873563218
12,15,5432,79,87,10,0.15025959540790967,0.11494252873563218
13,17,5432,94,87,11,0.1531708151914948,0.12643678160919541
14,19,5432,111,87,12,0.15595966891362298,0.13793103448275862
15,21,5432,130,87,13,0.1610404819182072,0.14942528735632185
16,24,5432,151,87,20,0.1924610414618378,0.22988505747126436
17,27,5432,175,87,24,0.2530609148710658,0.27586206896551724
18,30,5432,202,87,27,0.25946151748493174,0.3103448275862069
19,33,5432,232,87,28,0.2765795374311431,0.3218390804597701
20,37,5432,265,87,30,0.28158590855157245,0.3448275862068966
21,41,5432,302,87,31,0.2858592040817113,0.3563218390804598
22,46,5432,343,87,32,0.2867532370173531,0.367816091954023
23,51,5432,389,87,37,0.2851649822536117,0.42528735632183906
24,57,5432,440,87,39,0.3038762978870994,0.4482758620689655
25,63,5432,497,87,39,0.2977939224831291,0.4482758620689655
26,70,5432,560,87,39,0.2977296641776026,0.4482758620689655
27,77,5432,630,87,42,0.29763252930140094,0.4827586206896552
28,85,5432,707,87,44,0.2962901771372081,0.5057471264367817
29,94,5432,792,87,46,0.3126306730973499,0.5287356321839081
30,104,5432,886,87,46,0.31322719058278775,0.5287356321839081
31,115,5432,990,87,47,0.3129580452358914,0.5402298850574713
32,127,5432,1105,87,47,0.31345376575889716,0.5402298850574713
33,140,5432,1232,87,47,0.31341287790944594,0.5402298850574713
34,154,5432,1372,87,47,0.3140803658660617,0.5402298850574713
35,170,5432,1526,87,56,0.3117982535410374,0.6436781609195402
36,187,5432,1696,87,63,0.3361098087305422,0.7241379310344828
37,206,5432,1883,87,72,0.34896203644997165,0.8275862068965517
38,227,5432,2089,87,76,0.35803586485991606,0.8735632183908046
39,250,5432,2316,87,77,0.37328984403989673,0.8850574712643678
40,275,5432,2566,87,77,0.3684686804432159,0.8850574712643678
41,303,5432,2841,87,82,0.36937300283355823,0.9425287356321839
42,334,5432,3144,87,84,0.36541621944180275,0.9655172413793104
43,368,5432,3478,87,84,0.3646532398793757,0.9655172413793104
44,405,5432,3846,87,84,0.3664214728990451,0.9655172413793104
45,446,5432,4251,87,84,0.3664010064918119,0.9655172413793104
46,491,5432,4697,87,85,0.3671370444825097,0.9770114942528736
47,541,5432,5188,87,87,0.36472116182373293,1.0
